_gddid	words	year	expected_lat	intersection_lat	expected_long	intersection_long	dms_regex	dd_regex
5754e288cf58f1b0c7844cc3	['After', 'ﬁeld', 'visits', 'and', 'surveys', 'of', 'several', 'of', 'these', 'tanks', 'and', 'their', 'catchments', ',', 'Potapuram', 'Cheruvu', '-LRB-', '16', '1204600', 'N', ';', '78', '3401200', 'E', '-RRB-', 'was', 'chosen', 'as', 'a', 'potential', 'site', 'for', 'collection', 'of', 'a', 'sediment', 'core', '.']	2014	['16']	['16']	['78']	['78']	[]	[]
57a12aaccf58f1b0962a836c	['Kingston', 'meadow', 'Kingston', 'Meadow', '-LRB-', '2400', 'm', 'elev.', ',', '117.11', 'W', '39.21', 'N', '-RRB-', 'is', 'a', 'wet', 'meadow', 'dominated', 'by', 'sedge', '-LRB-', 'Carex', 'rostrata', 'and', 'C.', 'nebrascensis', '-RRB-', ',', 'along', 'a', 'riparian', 'system', 'in', 'the', 'Toiyabe', 'Range', 'of', 'central', 'Nevada', '-LRB-', 'Fig.', '1', '-RRB-', '.']	2008	['39']	['39']	['117', '115']	['117']	[]	['117.11,W,39.21,N']
57a12aaccf58f1b0962a836c	['115.71', 'W', '39.71', 'N', '-RRB-', 'is', 'one', 'of', 'many', 'springs', 'in', 'Newark', 'Valley', 'located', 'in', 'central', 'Nevada', '-LRB-', 'Fig.', '1', '-RRB-', 'near', 'the', 'edge', 'of', 'a', 'large', 'playa', 'and', 'at', 'the', 'base', 'of', 'the', 'eastern', 'slope', 'of', 'the', 'Diamond', 'Range', '-LRB-', '3216', 'm', 'elev', '.', '-RRB-']	2008	['39']	['39']	['117', '115']	['115']	[]	['115.71,W,39.71,N']
5504827ce1382326932d8747	['•', 'N', '78', '-', '•', '76', '74', '•', '72', '``', 'I', 'Caribbean', 'Sea', 'JW', '3ooo', '~', 'J', '.']	1995	['3']	['3']	['74']	['74']	[]	[]
57244551cf58f1b7ad5dcd05	['The', 'depth', 'is', 'the', 'depth', 'of', 'the', 'depression', 'where', 'the', 'core', 'was', 'sampled', 'Depth', 'Altitude', 'Site', 'Size', '-LRB-', 'm', '-RRB-', '-LRB-', 'cm', '-RRB-', '-LRB-', 'm', 'a.s.l.', '-RRB-', 'Ground', 'cover', 'Modern', 'forest', 'type', 'Coastal', 'Isle', 'au', 'Haut', ',', 'north', 'Isle', 'au', 'Haut', ',', 'south', 'Blackwoods', 'Schoodic', 'Roque', 'Island', 'Inland', 'Big', 'Reed', 'Pond', 'Hollow', 'Buckley', 'Pond', 'Hollow', '5', '×', '15', '1', '×', '1', '80', '×', '40', '10', '×', '30', '60', '×', '15', '15', '×', '40', '1', '×', '2', '68', '46', '179', '66', '113', '56', '82', '80', '70', '30', '10', '20', '370', '360', 'Sphagnum', ',', 'Carex', 'Sphagnum', 'Sphagnum', ',', 'Carex', 'Sphagnum', 'Sphagnum', ',', 'Carex', 'Red', 'spruce', 'Red', 'spruce', ',', 'red', 'maple', ',', 'pitch', 'pine', 'Red', 'spruce', 'Red', 'spruce', ',', 'red', 'cedar', ',', 'ﬁr', 'Red', 'spruce', 'Sphagnum', ',', 'Carex', 'Spruce', '--', 'ﬁr', ',', 'red', 'cedar', ',', 'mixed', 'hardwood', 'Sphagnum', 'Spruce', '--', 'ﬁr', ',', 'red', 'cedar', ',', 'mixed', 'hardwood', '©', '2002', 'British', 'Ecological', 'Society', ',', 'Journal', 'of', 'Ecology', ',', '90', ',', '235', '--', '250', 'of', 'local', 'processes', 'such', 'as', 'ﬁre', 'and', 'other', 'disturbances', '-LRB-', 'Lindbladh', ',', 'Bradshaw', '&', 'Holmqvist', '2000', '-RRB-', '.']	2002	['46', '44']	['46']	['68', '67', '69']	['68']	[]	[]
57244551cf58f1b7ad5dcd05	['Calibrations', 'were', 'made', 'by', 'Beta', 'Analytic', ',', 'Inc.', ',', 'using', 'the', 'Pretoria', 'calibration', 'curve', '-LRB-', 'Vogel', 'et', 'al.', '1993', '-RRB-', 'Conventional', 'Site', 'and', 'laboratory', 'number', 'Depth', '-LRB-', 'cm', '-RRB-', '14C', '-LRB-', '±', '1', 'σ', '-RRB-', 'Calibrated', '14C', 'age', '-LRB-', 'cal', '-RRB-', '-LRB-', '±', '2', 'σ', '-RRB-', 'Basis', '13C/12C', 'Big', 'Reed', 'Hollow', 'Beta-109079', 'Beta-94797', 'Beta-115564', 'Beta-81548', 'Outliers', 'Beta-94798', 'Buckley', 'Hollow', 'Beta-112287', 'Beta-109080', 'Beta-112288', 'Beta-109081', 'Beta-112291', 'Beta-103239', 'Outliers', 'Beta-112289', 'Beta-109082', 'Beta-112290', '23', '--', '23.5', '32', '--', '32.5', '55', '--', '55.5', '57', '--', '59', '44', '--', '44.5', '17', '--', '17.5', '24', '--', '24.5', '29', '--', '29.5', '40', '--', '40.5', '69', '--', '69.5', '77.5', '--', '78', '48.5', '--', '49', '52', '--', '52.5', '57.5', '--', '58', '840', '±', '40', '1170', '±', '60', '5550', '±', '50', '5490', '±', '70', '2100', '±', '50', '460', '±', '50', '1220', '±', '60', '2350', '±', '50', '3380', '±', '50', '6540', '±', '50', '9550', '±', '110', '3680', '±', '60', '2700', '±', '50', '3850', '±', '40', '885', '--', '675', '1245', '--', '950', '6425', '--', '6280', '6415', '--', '6175', '540', '--', '330', '1265', '--', '990', '2465', '--', '2315', '3710', '--', '3475', '7480', '--', '7295', '10975', '--', '10330', 'Wood', 'Bark', ',', 'needles', 'Wood', 'Mixed', 'plant', 'material', 'Plant', 'fragments', ',', 'twig', '--', '24.9', '--', '31.5', '--', '28.8', '--', '27.3', '--', '25.5', 'Seeds', ',', 'wood', ',', 'insect', 'elytra', 'Insects', ',', 'wood', 'fragments', 'Wood', ',', 'ﬂower', 'bract', 'Insects', ',', 'wood', 'fragments', 'Wood', ',', 'plant', 'fragments', 'Mixed', 'plant', 'material', '--', '27.4', '--', '29.6', '--', '26.2', '--', '29.6', '--', '26.8', '--', '38.2', 'Wood', 'fragment', 'Wood', 'fragment', 'Wood', 'with', 'bark', '--', '26.1', '--', '25.9', '--', '25.1', '241', 'Persistence', 'of', 'coastal', 'spruce', 'refugia', 'calibration', 'error', 'associated', 'with', 'the', 'Pretoria', 'Calibration', 'Curve', 'reported', 'by', 'Beta', 'Analytic', '-LRB-', 'Vogel', 'et', 'al.', '1993', '-RRB-', '.']	2002	['46', '44']	['44']	['68', '67', '69']	['69']	[]	[]
55072215e1382326932d9441	['Mauritius', 'is', 'located', 'between', '19', '500', 'and', '20', '510', 'S', 'latitude', ',', 'and', '57', '180', 'and', '57', '480', 'E', 'longitude', '.']	2013	['20']	['20']	['57']	['57']	[]	[]
55072215e1382326932d9441	['Kanaka', 'Crater', '-LRB-', '20', '240', 'S', ';', '57', '310', 'E', '-RRB-', 'lies', 'at', '560', 'm', 'asl', 'in', 'the', 'southern', 'mountains', '.']	2013	['20']	['20']	['57']	['57']	[]	[]
54b4326be138239d8684ff5a	['The', 'site', 'is', 'a', 'former', 'crater', 'lake', ',', 'situated', 'at', 'ca.', '790', 'm', 'a.s.l.', '-LRB-', '47', '‡', '48P48QN', ',', '23', '‡', '32P41QE', '-RRB-', ',', 'with', 'a', 'roughly', 'elongated', 'surface', '-LRB-', 'ca.', '50U100', 'm', '-RRB-', 'of', 'ca.', '0.5', 'ha', '.']	2003	['47']	['47']	['23']	['23']	[]	[]
54b4326be138239d8684ff5a	"['82', 'L.', 'Bjo', '``', 'rkman', 'et', 'al.', '/', 'Review', 'of', 'Palaeobotany', 'and', 'Palynology', '124', '-LRB-', '2003', '-RRB-', '79', '^', '111', '500', '47', '°', '49', ""'"", '23', '°', '31', ""'"", '700', '23', '°', '32', ""'"", '600', 'Talna', 'River', 'v', '594', '23', '°', '33', ""'"", 'UKRAINE', '48', '°', 'N', '800', 'ROMANIA', 'Negresti-Oas', 'Satu', 'Mare', 'N', 'Study', 'area', '23', '°', 'E', '0', '30', 'km', 'v', '968', '700', '600', '700', 'Tiganului', 'v', '843', 'Tigan', '800', 'Steregoiu', '900', 'Pietroasa', '775', 'v', '47', '°', '48', ""'"", '800', '1000', '1094', 'v', 'N', '0', '1000', '1', 'km', 'Pietroasa', 'v', '1200', '900', 'Fig.', '2', '.']"	2003	['47']	['47']	['23']	['23']	"[""47,°,49,',23,°,31,',""]"	[]
54b4326ee138239d8685076b	"['Samples', 'were', 'taken', 'from', 'the', 'central', 'portion', 'or', 'deepest', 'area', 'within', '376', 'TABLE', 'II', 'Lake', 'site', 'characteristics', 'Lake', 'Location', 'Bellshill', 'Chappice', 'Eagle', 'Gooseberry', 'Keiver', '52', '°', '36', ""'N"", '111', '°', '33', ""'"", 'W', '50', '°', '10', ""'N"", '110', '°', '23', ""'"", 'W', '51', '°', '00', ""'N"", '113', '°', '18', ""'"", 'W', '52', '°', '08', ""'N"", '110', '°', '45', ""'"", 'W', '51', '°', '42', ""'N"", '113', '°', '34', ""'"", 'W', 'Little', 'Fish', 'Lloyd', ""'s"", 'Red', 'Deer', 'Twelve', 'mile', 'Coulee', '51', '°', '23', ""'N"", '112', '°', '15', ""'"", 'W', '50', '°', '53', ""'N"", '114', '°', '10', ""'"", 'W', '52', '°', '44', ""'N"", '113', '°', '05', ""'"", 'W', '50', '°', '08', ""'N"", '111', '°', '55', ""'"", 'W', 'Vegetation', 'formation', 'based', 'on', 'Moss', '-LRB-', '1955', '-RRB-', ',', 'Bird', 'and', 'Hong', '-LRB-', '1975', '-RRB-', 'Groveland', 'Belt', 'of', 'the', 'Aspen', 'Parkland', 'Short', 'Grass', 'Prairie', 'Area', '-LRB-', 'kin', '~', '-RRB-', '2.2', '1.4', 'Mixed', 'Prairie', '5.8', 'Mixed', 'Grass', 'Prairie', 'Marginal', 'Groveland', 'Belt', 'Marginal', 'Mixed', 'Grass', 'and', 'Aspen', 'Parkland', 'Groveland', 'Belt', 'Mixed', 'Grass', 'Prairie', '2.4', '0.7', '5.2', 'Aspen', 'Parkland', '1.4', 'Aspen', 'Parkland', 'proper', 'Short', 'Grass', 'Prairie', '14.0', '1.2', 'Water', 'depth', '-LRB-', 'm', '-RRB-', '1.8', '2.7', '3.9', '2.6', '1.8', '7.2', '2.1', '4.8', '2.0', 'the', 'lake', 'basin', ',', 'these', 'two', 'factors', 'being', 'normally', 'coincidental', '.']"	1977	['51', '50', '52']	['51', '50', '52']	['111', '113', '112', '114', '110']	['111', '113', '112', '114', '110']	"[""52,°,36,'N,111,°,33,',W"", ""50,°,10,'N,110,°,23,',W"", ""51,°,00,'N,113,°,18,',W"", ""52,°,08,'N,110,°,45,',W"", ""51,°,42,'N,113,°,34,',W"", ""51,°,23,'N,112,°,15,',W"", ""50,°,53,'N,114,°,10,',W"", ""52,°,44,'N,113,°,05,',W"", ""50,°,08,'N,111,°,55,',W""]"	[]
54b4326ee138239d8685076b	"['Modern', 'Presettlement', 'Lake', '~', 'r', 'I', '52o', 'N', 'ff', '``', 'Ke', ',', '~', 'vr', ',', '-', '/', 'Lakej', 'Lu', '~', 'e', 'Ooo', '•', 'seberrl', ""''"", 'S2', 'N', 'Loke', '113', '°', 'W', 'I', '~', 'loW', 'Aspen', 'Parkland', 'Proper', 'O', 'Groveland', 'Belt', 'O', 'Fescue', 'Grassland', '~', '50', '~', 'N', 'i', '113aW', 'Chapp', 'c', '~', 'La.', ',', '.']"	1977	['51', '50', '52']	['50', '52']	['111', '113', '112', '114', '110']	['113']	[]	[]
54b4326ee138239d8685076b	['•', '111', 'W', '50', 'N', 'O', 'Mixed', 'Grass', 'Prairie', 'O', 'Sho', '~', 't', 'Grass', 'Prairie', 'Presettlem', '~', 'nt', 'Boundares', 'Sub', '~', '.']	1977	['51', '50', '52']	['50']	['111', '113', '112', '114', '110']	['111']	[]	[]
550505d7e1382326932d8b07	['Core', 'ISP', '-LRB-', '41', '5105500N', ',', '41', '4704600E', ';', 'Figs.', '2', ',', '3', '-RRB-', 'originates', 'from', 'the', 'locality', 'with', 'the', 'thickest', 'sediment/sedentate', 'sequence', '.']	2009	['41']	['41']	['41']	['41']	[]	[]
54b43266e138239d8684f1c2	['General', 'site', 'description', 'The', 'Palisades', 'Site', '-LRB-', '65', '°', '6Ј', 'N', ',', '153', '°', '15Ј', 'W', '-RRB-', 'is', 'located', '55', 'km', 'downstream', 'from', 'the', 'village', 'of', 'Tanana', ',', 'in', 'the', 'Nowitna', '0033-5894/03', '/', '$', '--', 'see', 'front', 'matter', '©', '2003', 'University', 'of', 'Washington', '.']	2003	['65']	['65']	['153']	['153']	[]	[]
5505e0f9e1382326932d8ef7	['Eden', 'No', 'charcoal', 'present', 'Rio', 'Rubens', '1a', '--', 'inﬂux', '3', '--', 'inﬂux', 'Meseta', 'Latorre', 'I', '2a', '--', 'ratio', 'Torres', 'del', 'Paine', '1b', '--', 'concentration', '49.08', 'S/74', '.25', 'W', ',', '50', 'm', '52.08', 'S/71', '.52', 'W', ',', '220', 'm', '51.31', 'S/72', '.03', 'W', ',', '1000', 'm', '50.59', 'S/72', '.40', 'W', ',', '100', 'm', 'Moorland/Magellanic', 'rainforest', 'Deciduous', 'forest', 'Xeric', 'woodlands/heath', 'Scrub', 'steppe', 'Ashworth', 'et', 'al.', '-LRB-', '1991', '-RRB-', 'This', 'paper', 'Huber', 'and', 'Markgraf', '-LRB-', '2003a', '-RRB-', 'Pollen', ':', '-LRB-', 'Scha.bitz', ',', '1991', '-RRB-', 'Charcoal', ':', 'this', 'paper', 'Heusser', '-LRB-', '1995b', '-RRB-', 'Tierra', 'del', 'Fuego', 'Transect', 'Harberton', '2b', '--', 'inﬂux', 'Lago', 'Fagnano', '1b', '--', 'concentration', 'Onamonte', '1', '1b', '--', 'concentration', '54.53', 'S/67', '.10', 'W', ',', '20', 'm', '54.34', 'S/67', '.37', 'W', ',', '20', 'm', '53.54', 'S/68', '.57', 'W', ',190', 'm', 'Mixed', 'evergreen-deciduous', 'forest', 'Deciduous', 'forest', 'Open', 'deciduous', 'forest', 'Markgraf', '-LRB-', '1993b', '-RRB-', 'Heusser', '-LRB-', '1994b', '-RRB-', 'Heusser', '-LRB-', '1993', '-RRB-', 'Pollen-slide', 'charcoal', '-LRB-', 'o130', '--', '150', 'mm', '-RRB-', ':', '1a', '=', 'charcoal', 'area', ',', 'point-count', 'method', ';', '1b', '=', 'charcoal', 'area', ',', 'graticule', 'measurements', ';', '2a', '=', 'number', 'of', 'charcoal', 'particles/pollen', 'sum', ';', '2b', '=', 'number', 'of', 'charcoal', 'particles/marker', 'grains', '.']	2004	['54', '52']	['54', '52']	['71', '67']	['71', '67']	[]	[]
5505e0f9e1382326932d8ef7	['Table', '2', 'List', 'of', 'charcoal', 'and', 'pollen', 'records', 'in', 'Figs.', '5', 'and', '7', 'Site', 'names', 'Charcoal', 'data', 'Location', 'and', 'altitude', 'Modern', 'environment', '-LRB-', 'prior', 'to', 'European', 'settlement', '-RRB-', 'Fig.', '5', 'Bahia', 'Moat', 'Harberton', 'Ushuaia', '2', 'Ushuaia', '3', 'Lapataia', 'Lago', 'Fagnano', 'Rio', 'Rubens', 'Punta', 'Arenas', '1b', '--', 'concentration', '2b', 'inﬂux', '1b', '--', 'concentration', '1b', '--', 'concentration', '1b', '--', 'concentration', '1b', '--', 'concentration', '1a', '--', 'inﬂux', '3', '--', 'inﬂux', '1b', '--', 'concentration', '54.58', 'S/66', '.44', 'W', ',', '40', 'm', '54.53', 'S/67', '.10', 'W', ',', '20', 'm', '54.47', 'S/68', '.18', 'W', ',', '80', 'm', '54.48', 'S/68', '.23', 'W', ',', '7', 'm', '54.51', 'S/68', '.32', 'W', ',', '18', 'm', '54.34', 'S/67', '.37', 'W', ',', '20', 'm', '52.08', 'S/71', '.52', 'W', ',', '220', 'm', '53.09', 'S/70', '.57', 'W', ',', '75', 'm', 'Moorland/Magellanic', 'rainforest', 'Mixed', 'evergreen', '--', 'deciduous', 'forest', 'Mixed', 'evergreen', '--', 'deciduous', 'forest', 'Mixed', 'evergreen', '--', 'deciduous', 'forest', 'Mixed', 'evergreen', '--', 'deciduous', 'forest', 'Deciduous', 'forest', 'Deciduous', 'forest', 'Deciduous', 'forest', 'Source', 'Heusser', '-LRB-', '1995a', '-RRB-', 'Markgraf', '-LRB-', '1993b', '-RRB-', 'Heusser', '-LRB-', '1998', '-RRB-', 'Heusser', '-LRB-', '1998', '-RRB-', 'Heusser', '-LRB-', '1998', '-RRB-', 'Heusser', '-LRB-', '1994b', '-RRB-', 'Huber', '-LRB-', 'this', 'paper', '-RRB-', ',', 'Huber', 'and', 'Markgraf', '-LRB-', '2003a', '-RRB-', 'Heusser', '-LRB-', '1995b', '-RRB-', 'Fig.', '7', 'Caleta', 'Robalo', 'Pto', '.']	2004	['54', '52']	['54', '52']	['71', '67']	['71', '67']	[]	[]
5505e0f9e1382326932d8ef7	['Hambre', '1b', '--', 'concentration', '1b', '--', 'concentration', '54.56', 'S/67', '.38', 'W', ',', '20', 'm', 'Mixed', 'evergreen', '--', 'deciduous', 'forest', '53.37', 'S/70', '.52', 'W', ',', '5', 'm', 'Mixed', 'evergreen', '--', 'deciduous', 'forest', 'Heusser', '-LRB-', '1989', ',', '1999', '-RRB-', 'Heusser', '-LRB-', '1995b', '-RRB-', 'Pollen-slide', 'charcoal', '-LRB-', 'o130', '--', '150', 'mm', '-RRB-', ':', '1a', '=', 'charcoal', 'area', ',', 'point-count', 'method', ';', '1b', '=', 'charcoal', 'area', ',', 'graticule', 'measurements', ';', '2a', '=', 'number', 'of', 'charcoal', 'particles/pollen', 'sum', ';', '2b', '=', 'number', 'of', 'charcoal', 'particles/marker', 'grains', '.']	2004	['54', '52']	['54', '52']	['71', '67']	['67']	[]	[]
54b43247e138239d86849b70	[',', 'F1-22', '``', 'tO', '~', 'r', 'cents', '-', 'i', 'O', 'N', '8.20', '9.50', '22.50', '28.00', '38.00', '43,60', '48.80', '5850', '62.00', '74.00', '80.00', '92.00', '107.00', '101.00', '114,00', '118.00', '123.00', '137.00', '143.20', '151.40', '157.00', '12', '3', '4', '1', 'subandean', 'forest', '2', 'Aadean', 'forest', '3', 'subparamo', '4', 'grassparamo', 'Estimated', 'temperature', 'at', 'the', 'level', 'of', 'the', 'high', 'plain', 'of', 'Bogota', 'Fig.', '5', '.']	1994	['4']	['4']	['74']	['74']	[]	[]
55047e6de1382326932d8729	"['Locations', 'of', 'sites', 'mapped', 'in', 'Fig.', '1', 'Site', 'Marine', 'cores', 'KET', '8212', 'KET', '8004', 'SU', '8132', 'Denmark', 'Bramp', 'France', 'La', 'Grande', 'Pile', 'Lac', 'du', 'Bouchet', 'Les', 'Echets', 'Germany', 'Lake', 'Holzmaar', 'Samerberg', 'Wurzach', 'Oerel', 'Greece', 'Ioannina', 'Tenaghi', 'Phillipon', 'Lake', 'Xinias', 'Lake', 'Kopais', 'Italy', 'Laghi', 'di', 'Monticchio', 'Valle', 'di', 'Castiglione', 'Lago', 'di', 'Vito', 'Lagaccione', 'Can010', 'Nuovo', 'The', 'Netherlands', 'Amersfoort', 'Denekamp', 'Hengelo', 'Usselo', 'Moershoofd', 'Slovenia', 'Ljubljana', 'Moor', 'Spain', 'Banyoles', 'Padul', 'Switzerland', 'Sulzberg', 'United', 'Kingdom', 'Brimpton', 'Chelford', 'Wretton', 'Latitude', '41', ""''"", '44', ""'"", 'N', '39', ""''"", '40', ""'"", 'N', '42', '%', ""'"", 'N', '55', ""''"", '29', ""'"", 'N', '47', ""''"", '44', ""'"", 'N', '44', ""''"", '55', ""'"", 'N', '45', ""''"", '54', ""'"", 'N', '50', ""''"", '7', ""'"", 'N', '47', ""''"", '45', ""'"", 'N', '45', ""''"", '54', ""'"", 'N', '53', ""''"", '29', ""'"", 'N', '39', ""''"", '40', ""'"", 'N', '41', ""''"", 'lO', ""'"", 'N', '39', ""''"", '2', ""'"", 'N', '38', ""''"", '27', ""'"", 'N', '40', ""''"", '56', ""'"", '40', ""''"", 'N', '41', ""''"", '53', ""'"", '3O', ""''"", 'N', '42', ""''"", '19', ""'"", 'N', '42', ""''"", '34', ""'"", 'N', '38', ""''"", '20', ""'"", 'N', '52', ""''"", '9', ""'"", 'N', '52', ""''"", '23', ""'"", 'N', '52', ""''"", '16', ""'"", 'N', '52', ""''"", '13', ""'"", 'N', '51', ""''"", '15', ""'"", 'N', '46', ""''"", '4', ""'"", 'N', '42', ""''"", '7', ""'"", 'N', '37', ""''"", 'O', '’N', '47', ""''"", '28', ""'"", 'N', '51', ""''"", '25', ""'"", 'N', '53', ""''"", '16', ""'"", 'N', '52', ""''"", '34', ""'"", 'N', 'Longitude', '17', ""''"", '37', ""'"", 'E', '13', ""''"", '34', ""'"", 'E', '9', ""''"", '41', ""'"", 'w', '9', ""''"", 'l’', 'E', '6', ""''"", '30', ""'"", 'E', '3', ""''"", '47', ""'"", 'E', '4', ""''"", '56', ""'"", 'E', '6', ""''"", '53', ""'"", 'E', '12', ""''"", '12', ""'"", 'E', '9', ""''"", '54', ""'"", 'E', '9', ""''"", '4', ""'"", 'E', '20', ""''"", '51', ""'"", 'E', '24', ""''"", '20', ""'"", 'E', '22', ""''"", '19', ""'"", 'E', '23', ""''"", '8', ""'"", 'E', '15', ""''"", '36', ""'"", 'E', '12', ""''"", '45', ""'"", '35', ""''"", 'E', '12', ""''"", 'll', ""'"", 'E', 'll', ""''"", '49', ""'"", 'E', '16', ""''"", '12', ""'"", 'E', '5', ""''"", '23', ""'"", 'E', '7', ""''"", 'O', ""'"", 'E', '6', ""''"", '46', ""'"", 'E', '6', ""''"", '55', ""'"", 'E', '3', ""''"", '30', ""'"", 'E', '14', ""''"", '30', ""'"", 'E', '4', ""''"", '47', ""'"", 'E', '3', ""''"", '40', ""'"", 'w', '8', ""''"", '20', ""'"", 'E', 'l', ""''"", '15', ""'"", 'w', '2', ""''"", '17', ""'"", 'W', 'O', ""''"", '31', ""'"", 'E', 'Elevation', '-LRB-', 'm', '-RRB-', '<', 'lOO', '330\xa01200\xa0267', '425\xa0600\xa0650', '13', '500', '40', '500', 'ca.', '50', '656\xa044\xa0507\xa0355', '900', 'ca.', '20', '<', 'lOO', 'Cl00', 'Cl00', '<', 'lOO', '300', '173', '785', '486', '<', '76', '<', '76', 'ca.', '0', 'W.A.', 'Watts', 'et', 'al.', ':', 'VegetationHistory', 'and', 'Palaeoclimateof', 'the', 'Last', 'Glacial', 'Period', '147', 'and', 'details', 'are', 'provided', 'in', 'Table', '5', '.']"	1996	['40']	['40']	['15']	['15']	"[""44,',N,39,'',40,',N"", ""29,',N,47,'',44,',N"", ""55,',N,45,'',54,',N"", ""45,',N,45,'',54,',N"", ""29,',N,39,'',40,',N"", ""27,',N,40,'',56,',40,'',N"", ""19,',N,42,'',34,',N"", ""20,',N,52,'',9,',N"", ""23,',N,52,'',16,',N"", ""13,',N,51,'',15,',N"", ""28,',N,51,'',25,',N"", ""16,',N,52,'',34,',N"", ""37,',E,13,'',34,',E"", ""30,',E,3,'',47,',E"", ""56,',E,6,'',53,',E"", ""12,',E,9,'',54,',E"", ""51,',E,24,'',20,',E"", ""19,',E,23,'',8,',E"", ""36,',E,12,'',45,',35,'',E"", ""49,',E,16,'',12,',E"", ""46,',E,6,'',55,',E"", ""30,',E,14,'',30,',E"", ""47,',E,3,'',40,',w"", ""15,',w,2,'',17,',W""]"	[]
54f4a6c2e13823054496a02e	['Site', 'description', 'Burnt', 'Knob', 'Lake', '-LRB-', '45', '°', '42Ј16ЉN', ',', '114', '°', '59Ј12ЉW', ',', 'elevation', '2250', 'm', '-RRB-', 'is', 'located', 'in', 'a', 'late-Pleistocene', 'cirque', 'basin', 'in', 'the', 'Clearwater', 'Range', 'and', 'lies', 'within', 'the', 'Selway', '--', 'Bitterroot', 'Wilderness', 'Area', '-LRB-', 'Fig.', '1', '-RRB-', '.']	2003	['45']	['45']	['114']	['114']	[]	[]
54f4a6c2e13823054496a02e	"['The', 'record', 'from', 'Lost', 'Trail', 'Pass', 'Bog', 'covers', 'the', 'last', 'ca.', '15,000', 'cal', 'yr', 'B.P.', 'Mary', ""'s"", 'Frog', 'Pond', '-LRB-', '46', '°', '38Ј12Љ', 'N', ',', '114', '°', '34Ј45Љ', 'WЈ', '2152', 'm', '-RRB-', 'lies', 'in', 'an', 'Abies', 'bifolia', 'and', 'Pinus', 'contorta', 'forest', 'located', 'west', 'of', 'the', 'Bitterroot', 'crest', '.']"	2003	['45']	['45']	['114']	['114']	[]	[]
5507ad11e1382326932d9676	['Field', 'core', 'collection', 'We', 'collected', 'a', '650-cm', 'long', 'peat', 'core', '-LRB-', 'core', 'ZB08-C1', '-RRB-', 'at', 'the', 'southern', 'end', 'of', 'a', 'large', 'inter-valley', 'peatland', 'in', 'the', 'Zoige', 'Basin', '-LRB-', 'coring', 'site', 'coordinates', 'at', '33', '270N', 'and', '102', '380E', ',', 'with', 'an', 'elevation', 'of', '3467', 'm', 'a.s.l.', ';', 'Fig.', '2C', '-RRB-', 'in', 'June', '2008', 'using', 'a', 'Macaulay', 'peat', 'corer', '.']	2011	['33']	['33']	['102']	['102']	[]	[]
5507ad11e1382326932d9676	['A.', 'Gangcha', ',', 'Qinghai', '-LRB-', '37', '200N', ',', '100', '080E', ';', 'elevation', 'of', '1971', 'm', 'above', 'sea', 'level', '-RRB-', ';', 'B.', 'Maqu', ',', 'Gansu', '-LRB-', '34', '000N', ',', '102', '050E', ';', '3471', 'm', 'elevation', '-RRB-', ';', 'C.', 'Zoige', ',', 'Sichuan', '-LRB-', '33', '350N', ',', '102', '580E', ';', '3439', 'm', 'elevation', '-RRB-', ';', 'D.', 'Hongyuan', ',', 'Sichuan', '-LRB-', '32', '480N', ',', '102', '330E', ';', '3492', 'm', 'elevation', '-RRB-', '.']	2011	['33']	['33']	['102']	['102']	[]	[]
5507ad11e1382326932d9676	['Site', 'Latitude', '-LRB-', 'N', '-RRB-', 'Longitude', '-LRB-', 'E', '-RRB-', 'Altitude', '-LRB-', 'm', 'asl', '-RRB-', 'MAT', '-LRB-', 'C', '-RRB-', 'MAP', '-LRB-', 'mm', '-RRB-', 'Hongyuan', 'peatland', 'Zoige', 'ZB08-C1', 'Zoige', 'core', 'RM', 'Dalianhai', 'Lake', 'Qinghai', 'Lake', '32', '470', '33', '270', '33', '570', '36', '150', '36', '320', '102', '310', '102', '380', '102', '210', '100', '240', '99', '360', '3505\xa03467\xa03401\xa02850', '3200', '1', '1.1', '0.9', '3.3', 'À0', '.7', '700\xa0650\xa0705\xa0300', '250', 'MAT', ':', 'Mean', 'annual', 'temperature', ';', 'MAP', ':', 'mean', 'annual', 'precipitation', '.']	2011	['33']	['33']	['102']	['102']	[]	[]
